Sample in Buffer,Sample in Window,TRIGGER,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_araddr[31:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_arburst[1:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_arcache[3:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_arid,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_arlen[7:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_arlock,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_arprot[2:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_arqos[3:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_arsize[2:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_awaddr[31:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_awburst[1:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_awcache[3:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_awid,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_awlen[7:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_awlock,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_awprot[2:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_awqos[3:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_awsize[2:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_bid,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_bresp[1:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_rdata[31:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_rid,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_rresp[1:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_wdata[31:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_wstrb[3:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_awvalid,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_aw_ctrl[1:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_awready,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_w_ctrl[2:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_wvalid,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_wready,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_wlast,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_b_ctrl[1:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_bvalid,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_bready,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_ar_ctrl[1:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_arvalid,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_arready,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_rvalid,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_r_ctrl[2:0],jtag_axi_i/system_ila_0/inst/net_slot_0_axi_rready,jtag_axi_i/system_ila_0/inst/net_slot_0_axi_rlast,jtag_axi_i/system_ila_0/inst/net_slot_1_axi_araddr[31:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_arburst[1:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_arcache[3:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_arid[6:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_arlen[7:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_arlock,jtag_axi_i/system_ila_0/inst/net_slot_1_axi_arprot[2:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_arqos[3:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_arsize[2:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_awaddr[31:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_awburst[1:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_awcache[3:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_awid[6:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_awlen[7:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_awlock,jtag_axi_i/system_ila_0/inst/net_slot_1_axi_awprot[2:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_awqos[3:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_awsize[2:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_bid[6:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_bresp[1:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_rdata[31:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_rid[6:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_rresp[1:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_wdata[31:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_wstrb[3:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_aw_ctrl[1:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_awvalid,jtag_axi_i/system_ila_0/inst/net_slot_1_axi_awready,jtag_axi_i/system_ila_0/inst/net_slot_1_axi_w_ctrl[2:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_wvalid,jtag_axi_i/system_ila_0/inst/net_slot_1_axi_wready,jtag_axi_i/system_ila_0/inst/net_slot_1_axi_wlast,jtag_axi_i/system_ila_0/inst/net_slot_1_axi_bvalid,jtag_axi_i/system_ila_0/inst/net_slot_1_axi_b_ctrl[1:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_bready,jtag_axi_i/system_ila_0/inst/net_slot_1_axi_arvalid,jtag_axi_i/system_ila_0/inst/net_slot_1_axi_ar_ctrl[1:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_arready,jtag_axi_i/system_ila_0/inst/net_slot_1_axi_r_ctrl[2:0],jtag_axi_i/system_ila_0/inst/net_slot_1_axi_rvalid,jtag_axi_i/system_ila_0/inst/net_slot_1_axi_rready,jtag_axi_i/system_ila_0/inst/net_slot_1_axi_rlast,Read_Address_Channel_(i1:s0)_(jtag_axi_0_M_AXI)[2:0],Read_Address_Channel_(i1:s1)_(axi_mem_intercon_M01_AXI)[2:0],Read_Address_Channel_(i2:s0)_(jtag_axi_0_M_AXI)[2:0],Read_Address_Channel_(i2:s1)_(axi_mem_intercon_M01_AXI)[2:0],Read_Address_Channel_(i2:s1)_(axi_mem_intercon_M03_AXI)[2:0],Read_Data_Channel_(i1:s0)_(jtag_axi_0_M_AXI)[2:0],Read_Data_Channel_(i1:s1)_(axi_mem_intercon_M01_AXI)[2:0],Read_Data_Channel_(i2:s0)_(jtag_axi_0_M_AXI)[2:0],Read_Data_Channel_(i2:s1)_(axi_mem_intercon_M01_AXI)[2:0],Read_Data_Channel_(i2:s1)_(axi_mem_intercon_M03_AXI)[2:0],Stream_Channel_(i1:s0)_(aurora_64b66b_0_USER_DATA_M_AXIS_RX)[2:0],Stream_Channel_(i1:s1)_(axi_chip2chip_0_AXIS_TX)[2:0],Stream_Channel_(i3:s0)_(aurora_64b66b_0_USER_DATA_M_AXIS_RX)[2:0],Stream_Channel_(i3:s1)_(axi_chip2chip_0_AXIS_TX)[2:0],Write_Address_Channel_(i1:s0)_(jtag_axi_0_M_AXI)[2:0],Write_Address_Channel_(i1:s1)_(axi_mem_intercon_M01_AXI)[2:0],Write_Address_Channel_(i2:s0)_(jtag_axi_0_M_AXI)[2:0],Write_Address_Channel_(i2:s1)_(axi_mem_intercon_M01_AXI)[2:0],Write_Address_Channel_(i2:s1)_(axi_mem_intercon_M03_AXI)[2:0],Write_Data_Channel_(i1:s0)_(jtag_axi_0_M_AXI)[2:0],Write_Data_Channel_(i1:s1)_(axi_mem_intercon_M01_AXI)[2:0],Write_Data_Channel_(i2:s0)_(jtag_axi_0_M_AXI)[2:0],Write_Data_Channel_(i2:s1)_(axi_mem_intercon_M01_AXI)[2:0],Write_Data_Channel_(i2:s1)_(axi_mem_intercon_M03_AXI)[2:0],Write_Response_Channel_(i1:s0)_(jtag_axi_0_M_AXI)[2:0],Write_Response_Channel_(i1:s1)_(axi_mem_intercon_M01_AXI)[2:0],Write_Response_Channel_(i2:s0)_(jtag_axi_0_M_AXI)[2:0],Write_Response_Channel_(i2:s1)_(axi_mem_intercon_M01_AXI)[2:0],Write_Response_Channel_(i2:s1)_(axi_mem_intercon_M03_AXI)[2:0]
655,655,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
656,656,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
657,657,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
658,658,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
659,659,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
660,660,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
661,661,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
662,662,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
663,663,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
664,664,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
665,665,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
666,666,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
667,667,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
668,668,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
669,669,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
670,670,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
671,671,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
672,672,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
673,673,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
674,674,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
675,675,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
676,676,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
677,677,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
678,678,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
679,679,0,00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",0,0,00,0,"Data Secure Unprivileged",0,"1",0,"OKAY",00000000,0,"OKAY",00000000,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00000000,"FIXED",c,00,00,0,"Data Secure Unprivileged",0,"1",00,"OKAY",00000000,00,"OKAY",00000000,f,2,0,1,2,0,1,0,0,2,1,0,2,1,2,0,1,0,"No Read Addr Events","No Read Addr Events",,,,"No Read Data Events","No Read Data Events",,,,,,,,"No Write Addr Events","No Write Addr Events",,,,"No Write Data Events","No Write Data Events",,,,"No Write Resp Events","No Write Resp Events",,,
